,time_us,GGA,lat,lon
92,1665744739108.1777,GGA,46.0678935,11.1507597
94,1665744739210.9749,GGA,46.0678935,11.1507597
96,1665744739307.7056,GGA,46.0678935,11.1507597
98,1665744739407.4995,GGA,46.0678935,11.1507597
100,1665744739509.1008,GGA,46.0678935,11.1507597
102,1665744739611.0862,GGA,46.0678935,11.1507597
104,1665744739706.5784,GGA,46.0678935,11.1507597
106,1665744739805.7056,GGA,46.0678935,11.1507597
108,1665744739907.7288,GGA,46.0678935,11.1507597
110,1665744740021.8499,GGA,46.0678935,11.1507597
112,1665744740108.0637,GGA,46.0678935,11.1507597
114,1665744740208.0208,GGA,46.0678935,11.1507597
116,1665744740308.0063,GGA,46.0678935,11.1507597
118,1665744740407.9485,GGA,46.0678935,11.1507597
120,1665744740509.211,GGA,46.0678934,11.1507597
122,1665744740608.435,GGA,46.0678935,11.1507597
124,1665744740708.5962,GGA,46.0678935,11.1507597
126,1665744740808.902,GGA,46.0678934,11.1507597
128,1665744740908.7083,GGA,46.0678935,11.1507597
130,1665744741019.3958,GGA,46.0678934,11.1507597
132,1665744741108.5159,GGA,46.0678934,11.1507597
134,1665744741207.4202,GGA,46.0678935,11.1507597
136,1665744741307.9888,GGA,46.0678935,11.1507597
138,1665744741407.8645,GGA,46.0678935,11.1507597
140,1665744741510.1968,GGA,46.0678935,11.1507597
142,1665744741608.6794,GGA,46.0678935,11.1507597
144,1665744741709.5522,GGA,46.0678935,11.1507597
146,1665744741809.0405,GGA,46.0678935,11.1507597
148,1665744741909.073,GGA,46.0678935,11.1507597
150,1665744742023.2915,GGA,46.0678935,11.1507597
152,1665744742116.3235,GGA,46.0678935,11.1507597
154,1665744742208.1797,GGA,46.0678935,11.1507597
156,1665744742307.7207,GGA,46.0678935,11.1507597
158,1665744742408.023,GGA,46.0678935,11.1507597
160,1665744742510.3572,GGA,46.0678935,11.1507597
162,1665744742608.4812,GGA,46.0678935,11.1507597
164,1665744742707.3752,GGA,46.0678935,11.1507597
166,1665744742808.5715,GGA,46.0678935,11.1507597
168,1665744742907.969,GGA,46.0678934,11.1507597
170,1665744743022.1467,GGA,46.0678935,11.1507597
172,1665744743108.4766,GGA,46.0678935,11.1507597
174,1665744743208.0112,GGA,46.0678935,11.1507597
176,1665744743307.7598,GGA,46.0678935,11.1507597
178,1665744743407.9048,GGA,46.0678935,11.1507597
180,1665744743513.0664,GGA,46.0678935,11.1507597
182,1665744743608.1523,GGA,46.0678935,11.1507597
184,1665744743706.9949,GGA,46.0678935,11.1507597
186,1665744743808.469,GGA,46.0678935,11.1507597
188,1665744743907.6282,GGA,46.0678935,11.1507597
190,1665744744019.5554,GGA,46.0678935,11.1507597
192,1665744744110.33,GGA,46.0678935,11.1507597
194,1665744744209.773,GGA,46.0678935,11.1507597
196,1665744744306.8208,GGA,46.0678935,11.1507597
198,1665744744407.8416,GGA,46.0678935,11.1507597
200,1665744744509.3684,GGA,46.0678935,11.1507597
202,1665744744608.691,GGA,46.0678935,11.1507597
204,1665744744711.086,GGA,46.0678935,11.1507597
206,1665744744808.6023,GGA,46.0678935,11.1507597
208,1665744744907.7363,GGA,46.0678935,11.1507597
210,1665744745018.8894,GGA,46.0678935,11.1507597
212,1665744745108.8296,GGA,46.0678935,11.1507597
214,1665744745208.7727,GGA,46.0678935,11.1507597
216,1665744745308.127,GGA,46.0678935,11.1507597
218,1665744745408.0745,GGA,46.0678935,11.1507597
220,1665744745511.7212,GGA,46.0678935,11.1507597
222,1665744745608.3894,GGA,46.0678935,11.1507597
224,1665744745711.276,GGA,46.0678935,11.1507597
226,1665744745808.862,GGA,46.0678935,11.1507597
228,1665744745908.4272,GGA,46.0678935,11.1507597
230,1665744746021.3062,GGA,46.0678935,11.1507597
232,1665744746112.0117,GGA,46.0678935,11.1507597
234,1665744746208.6343,GGA,46.0678935,11.1507597
236,1665744746307.9146,GGA,46.0678935,11.1507597
238,1665744746409.0627,GGA,46.0678935,11.1507597
240,1665744746510.1926,GGA,46.0678935,11.1507597
242,1665744746608.7764,GGA,46.0678935,11.1507597
244,1665744746710.3606,GGA,46.0678935,11.1507597
246,1665744746809.139,GGA,46.0678935,11.1507597
248,1665744746908.5125,GGA,46.0678935,11.1507597
250,1665744747021.8992,GGA,46.0678935,11.1507597
252,1665744747122.1885,GGA,46.0678935,11.1507597
254,1665744747210.6611,GGA,46.0678935,11.1507597
256,1665744747307.9666,GGA,46.0678935,11.1507597
258,1665744747407.8452,GGA,46.0678935,11.1507597
260,1665744747510.766,GGA,46.0678935,11.1507597
262,1665744747607.208,GGA,46.0678935,11.1507597
264,1665744747708.158,GGA,46.0678935,11.1507597
266,1665744747808.521,GGA,46.0678935,11.1507597
268,1665744747907.1843,GGA,46.0678935,11.1507597
270,1665744748017.8965,GGA,46.0678935,11.1507597
272,1665744748112.4226,GGA,46.0678935,11.1507597
274,1665744748210.2268,GGA,46.0678935,11.1507597
276,1665744748306.766,GGA,46.0678935,11.1507597
278,1665744748408.3896,GGA,46.0678935,11.1507597
280,1665744748509.339,GGA,46.0678935,11.1507597
282,1665744748606.7798,GGA,46.0678935,11.1507597
284,1665744748706.951,GGA,46.0678935,11.1507597
286,1665744748808.6523,GGA,46.0678935,11.1507597
288,1665744748907.2578,GGA,46.0678935,11.1507597
290,1665744749019.8596,GGA,46.0678935,11.1507597
292,1665744749108.5776,GGA,46.0678935,11.1507597
294,1665744749208.4631,GGA,46.0678935,11.1507597
296,1665744749307.976,GGA,46.0678935,11.1507597
298,1665744749407.9824,GGA,46.0678935,11.1507597
300,1665744749509.6338,GGA,46.0678935,11.1507597
302,1665744749607.329,GGA,46.0678935,11.1507597
304,1665744749707.0986,GGA,46.0678935,11.1507597
306,1665744749808.6155,GGA,46.0678935,11.1507597
308,1665744749907.008,GGA,46.0678935,11.1507597
310,1665744750019.442,GGA,46.0678935,11.1507597
312,1665744750107.3477,GGA,46.0678935,11.1507597
314,1665744750210.666,GGA,46.0678935,11.1507597
316,1665744750307.3406,GGA,46.0678935,11.1507597
318,1665744750408.6526,GGA,46.0678935,11.1507597
320,1665744750509.1946,GGA,46.0678935,11.1507597
322,1665744750610.7944,GGA,46.0678935,11.1507597
324,1665744750708.052,GGA,46.0678935,11.1507597
326,1665744750808.6238,GGA,46.0678935,11.1507597
328,1665744750908.1968,GGA,46.0678935,11.1507597
330,1665744751018.0022,GGA,46.0678935,11.1507597
332,1665744751108.823,GGA,46.0678935,11.1507597
334,1665744751210.6792,GGA,46.0678935,11.1507597
336,1665744751306.8662,GGA,46.0678935,11.1507597
338,1665744751408.6406,GGA,46.0678935,11.1507597
340,1665744751509.9502,GGA,46.0678935,11.1507597
342,1665744751606.8545,GGA,46.0678935,11.1507597
344,1665744751706.944,GGA,46.0678935,11.1507596
346,1665744751808.5059,GGA,46.0678935,11.1507597
348,1665744751906.6997,GGA,46.0678935,11.1507597
350,1665744752025.073,GGA,46.0678935,11.1507596
352,1665744752106.8806,GGA,46.0678935,11.1507596
354,1665744752207.2932,GGA,46.0678935,11.1507597
356,1665744752307.1077,GGA,46.0678935,11.1507597
358,1665744752408.5518,GGA,46.0678935,11.1507597
360,1665744752510.6384,GGA,46.0678935,11.1507597
362,1665744752607.149,GGA,46.0678935,11.1507597
364,1665744752715.0508,GGA,46.0678935,11.1507597
366,1665744752807.5342,GGA,46.0678935,11.1507597
368,1665744752906.8093,GGA,46.0678935,11.1507597
370,1665744753019.6548,GGA,46.0678935,11.1507597
372,1665744753112.1597,GGA,46.0678935,11.1507597
374,1665744753207.3132,GGA,46.0678935,11.1507597
376,1665744753307.0122,GGA,46.0678935,11.1507597
378,1665744753407.3044,GGA,46.0678935,11.1507597
380,1665744753509.594,GGA,46.0678935,11.1507597
382,1665744753607.557,GGA,46.0678935,11.1507597
384,1665744753707.2861,GGA,46.0678935,11.1507597
386,1665744753808.6191,GGA,46.0678935,11.1507597
388,1665744753906.9976,GGA,46.0678935,11.1507597
390,1665744754018.0378,GGA,46.0678935,11.1507597
392,1665744754107.0479,GGA,46.0678935,11.1507597
394,1665744754206.8442,GGA,46.0678935,11.1507597
396,1665744754306.8691,GGA,46.0678935,11.1507597
398,1665744754407.2202,GGA,46.0678935,11.1507597
400,1665744754509.176,GGA,46.0678935,11.1507597
402,1665744754607.3718,GGA,46.0678935,11.1507597
404,1665744754707.3962,GGA,46.0678935,11.1507597
406,1665744754809.7449,GGA,46.0678935,11.1507597
408,1665744754907.2139,GGA,46.0678935,11.1507597
410,1665744755019.8445,GGA,46.0678935,11.1507597
412,1665744755108.4321,GGA,46.0678935,11.1507597
414,1665744755209.31,GGA,46.0678935,11.1507597
416,1665744755308.6611,GGA,46.0678935,11.1507597
418,1665744755409.0845,GGA,46.0678935,11.1507597
420,1665744755509.5742,GGA,46.0678935,11.1507597
422,1665744755608.7456,GGA,46.0678935,11.1507597
424,1665744755708.16,GGA,46.0678935,11.1507597
426,1665744755808.047,GGA,46.0678935,11.1507597
428,1665744755907.6511,GGA,46.0678934,11.1507597
430,1665744756019.2466,GGA,46.0678934,11.1507597
432,1665744756112.829,GGA,46.0678935,11.1507597
434,1665744756209.831,GGA,46.0678935,11.1507597
436,1665744756307.262,GGA,46.0678935,11.1507597
438,1665744756407.0251,GGA,46.0678935,11.1507597
440,1665744756509.0781,GGA,46.0678935,11.1507597
442,1665744756607.1077,GGA,46.0678935,11.1507597
444,1665744756707.028,GGA,46.0678935,11.1507597
446,1665744756807.0845,GGA,46.0678935,11.1507597
448,1665744756909.1604,GGA,46.0678935,11.1507597
450,1665744757022.5894,GGA,46.0678935,11.1507597
452,1665744757108.7273,GGA,46.0678935,11.1507597
454,1665744757208.1648,GGA,46.0678935,11.1507597
456,1665744757307.1255,GGA,46.0678935,11.1507597
458,1665744757407.4326,GGA,46.0678935,11.1507597
460,1665744757509.374,GGA,46.0678935,11.1507597
462,1665744757607.3103,GGA,46.0678935,11.1507597
464,1665744757707.3015,GGA,46.0678935,11.1507597
466,1665744757806.8618,GGA,46.0678935,11.1507597
468,1665744757908.6033,GGA,46.0678935,11.1507597
470,1665744758020.3477,GGA,46.0678935,11.1507597
472,1665744758106.8877,GGA,46.0678935,11.1507597
474,1665744758207.2908,GGA,46.0678935,11.1507597
476,1665744758307.029,GGA,46.0678935,11.1507597
478,1665744758407.296,GGA,46.0678935,11.1507597
480,1665744758509.5422,GGA,46.0678935,11.1507597
482,1665744758607.3853,GGA,46.0678935,11.1507597
484,1665744758707.2805,GGA,46.0678935,11.1507597
486,1665744758806.816,GGA,46.0678935,11.1507597
488,1665744758907.198,GGA,46.0678935,11.1507597
490,1665744759021.1292,GGA,46.0678935,11.1507597
492,1665744759110.354,GGA,46.0678935,11.1507597
494,1665744759209.96,GGA,46.0678935,11.1507597
496,1665744759307.0444,GGA,46.0678935,11.1507597
498,1665744759407.625,GGA,46.0678935,11.1507597
500,1665744759509.5522,GGA,46.0678935,11.1507597
502,1665744759607.7908,GGA,46.0678935,11.1507597
504,1665744759707.2056,GGA,46.0678935,11.1507597
506,1665744759807.5283,GGA,46.0678935,11.1507597
508,1665744759909.5688,GGA,46.0678935,11.1507597
510,1665744760020.4016,GGA,46.0678935,11.1507597
512,1665744760110.0374,GGA,46.0678935,11.1507597
514,1665744760207.3516,GGA,46.0678935,11.1507597
516,1665744760314.5396,GGA,46.0678935,11.1507597
518,1665744760408.5908,GGA,46.0678935,11.1507597
520,1665744760509.9126,GGA,46.0678935,11.1507597
522,1665744760608.0234,GGA,46.0678935,11.1507597
524,1665744760708.8403,GGA,46.0678935,11.1507597
526,1665744760807.9158,GGA,46.0678935,11.1507597
528,1665744760908.723,GGA,46.0678935,11.1507597
530,1665744761024.6516,GGA,46.0678935,11.1507596
532,1665744761109.0432,GGA,46.0678935,11.1507596
534,1665744761207.342,GGA,46.0678935,11.1507597
536,1665744761307.0627,GGA,46.0678935,11.1507596
538,1665744761407.0854,GGA,46.0678935,11.1507596
540,1665744761510.2422,GGA,46.0678935,11.1507597
542,1665744761607.6584,GGA,46.0678935,11.1507597
544,1665744761707.0618,GGA,46.0678935,11.1507597
546,1665744761807.047,GGA,46.0678935,11.1507596
548,1665744761907.6772,GGA,46.0678935,11.1507597
550,1665744762024.9023,GGA,46.0678935,11.1507597
552,1665744762107.4968,GGA,46.0678935,11.1507596
554,1665744762207.2908,GGA,46.0678935,11.1507597
556,1665744762306.9402,GGA,46.0678935,11.1507597
558,1665744762407.0999,GGA,46.0678935,11.1507597
560,1665744762509.5032,GGA,46.0678935,11.1507597
562,1665744762607.4504,GGA,46.0678935,11.1507597
564,1665744762707.0034,GGA,46.0678935,11.1507597
566,1665744762806.935,GGA,46.0678935,11.1507597
568,1665744762906.9058,GGA,46.0678935,11.1507597
570,1665744763020.6064,GGA,46.0678935,11.1507597
572,1665744763109.6467,GGA,46.0678935,11.1507597
574,1665744763207.802,GGA,46.0678935,11.1507597
576,1665744763306.955,GGA,46.0678935,11.1507597
578,1665744763407.1223,GGA,46.0678935,11.1507597
580,1665744763513.4753,GGA,46.0678935,11.1507597
582,1665744763607.057,GGA,46.0678935,11.1507597
584,1665744763706.7732,GGA,46.0678935,11.1507597
586,1665744763807.6667,GGA,46.0678935,11.1507597
588,1665744763906.9446,GGA,46.0678935,11.1507597
590,1665744764019.5095,GGA,46.0678935,11.1507597
592,1665744764106.7961,GGA,46.0678935,11.1507597
594,1665744764207.0444,GGA,46.0678935,11.1507597
596,1665744764306.817,GGA,46.0678935,11.1507597
598,1665744764407.0032,GGA,46.0678935,11.1507597
600,1665744764509.4084,GGA,46.0678935,11.1507597
602,1665744764607.6543,GGA,46.0678935,11.1507597
604,1665744764706.895,GGA,46.0678935,11.1507597
606,1665744764807.8542,GGA,46.0678935,11.1507597
608,1665744764907.6304,GGA,46.0678935,11.1507597
610,1665744765020.5955,GGA,46.0678935,11.1507597
612,1665744765120.4143,GGA,46.0678935,11.1507597
614,1665744765216.693,GGA,46.0678935,11.1507597
616,1665744765307.6934,GGA,46.0678935,11.1507597
618,1665744765407.9517,GGA,46.0678935,11.1507597
620,1665744765509.5579,GGA,46.0678935,11.1507597
622,1665744765608.851,GGA,46.0678935,11.1507597
624,1665744765707.0522,GGA,46.0678935,11.1507597
626,1665744765808.5652,GGA,46.0678935,11.1507597
628,1665744765910.1536,GGA,46.0678935,11.1507597
630,1665744766018.6226,GGA,46.0678935,11.1507597
632,1665744766111.001,GGA,46.0678935,11.1507597
634,1665744766207.0835,GGA,46.0678935,11.1507597
636,1665744766307.4875,GGA,46.0678935,11.1507597
638,1665744766407.41,GGA,46.0678935,11.1507597
640,1665744766512.7412,GGA,46.0678935,11.1507597
642,1665744766606.8708,GGA,46.0678935,11.1507597
644,1665744766706.59,GGA,46.0678935,11.1507597
646,1665744766807.4653,GGA,46.0678935,11.1507597
648,1665744766907.1033,GGA,46.0678935,11.1507597
650,1665744767028.603,GGA,46.0678935,11.1507597
652,1665744767106.9568,GGA,46.0678935,11.1507597
654,1665744767207.3496,GGA,46.0678935,11.1507597
656,1665744767307.216,GGA,46.0678935,11.1507597
658,1665744767407.1887,GGA,46.0678935,11.1507597
660,1665744767510.0723,GGA,46.0678935,11.1507597
662,1665744767607.25,GGA,46.0678935,11.1507597
664,1665744767706.8232,GGA,46.0678935,11.1507597
666,1665744767807.5474,GGA,46.0678935,11.1507597
668,1665744767906.9873,GGA,46.0678935,11.1507597
670,1665744768020.4045,GGA,46.0678935,11.1507597
672,1665744768106.9155,GGA,46.0678935,11.1507597
674,1665744768207.0603,GGA,46.0678935,11.1507597
676,1665744768306.7446,GGA,46.0678935,11.1507597
678,1665744768407.7295,GGA,46.0678935,11.1507597
680,1665744768509.579,GGA,46.0678935,11.1507597
682,1665744768607.5874,GGA,46.0678935,11.1507597
684,1665744768706.619,GGA,46.0678935,11.1507597
686,1665744768807.5044,GGA,46.0678935,11.1507597
688,1665744768907.261,GGA,46.0678935,11.1507597
690,1665744769020.2278,GGA,46.0678935,11.1507597
692,1665744769107.7754,GGA,46.0678935,11.1507597
694,1665744769206.893,GGA,46.0678935,11.1507597
696,1665744769306.8132,GGA,46.0678935,11.1507597
698,1665744769407.4358,GGA,46.0678935,11.1507597
700,1665744769511.2043,GGA,46.0678935,11.1507597
702,1665744769607.67,GGA,46.0678935,11.1507597
704,1665744769708.054,GGA,46.0678935,11.1507597
706,1665744769807.946,GGA,46.0678935,11.1507597
708,1665744769907.6838,GGA,46.0678935,11.1507597
710,1665744770020.209,GGA,46.0678935,11.1507596
712,1665744770111.5818,GGA,46.0678935,11.1507597
714,1665744770208.0405,GGA,46.0678935,11.1507597
716,1665744770307.802,GGA,46.0678935,11.1507597
718,1665744770408.057,GGA,46.0678935,11.1507597
720,1665744770512.7385,GGA,46.0678935,11.1507597
722,1665744770607.887,GGA,46.0678935,11.1507597
724,1665744770707.3748,GGA,46.0678935,11.1507597
726,1665744770807.7842,GGA,46.0678935,11.1507597
728,1665744770906.864,GGA,46.0678935,11.1507597
730,1665744771020.063,GGA,46.0678935,11.1507597
732,1665744771107.6953,GGA,46.0678935,11.1507597
734,1665744771207.6611,GGA,46.0678935,11.1507597
736,1665744771307.2087,GGA,46.0678935,11.1507597
738,1665744771407.351,GGA,46.0678935,11.1507597
740,1665744771508.1526,GGA,46.0678935,11.1507597
742,1665744771606.9082,GGA,46.0678935,11.1507597
744,1665744771707.1042,GGA,46.0678935,11.1507597
746,1665744771807.6172,GGA,46.0678935,11.1507597
748,1665744771907.01,GGA,46.0678935,11.1507597
750,1665744772022.6238,GGA,46.0678935,11.1507597
752,1665744772110.0212,GGA,46.0678935,11.1507597
754,1665744772208.061,GGA,46.0678935,11.1507597
756,1665744772306.7832,GGA,46.0678935,11.1507597
758,1665744772407.7349,GGA,46.0678935,11.1507597
760,1665744772509.5132,GGA,46.0678935,11.1507597
762,1665744772607.033,GGA,46.0678935,11.1507597
764,1665744772707.4863,GGA,46.0678935,11.1507597
766,1665744772807.5813,GGA,46.0678935,11.1507597
768,1665744772906.5068,GGA,46.0678935,11.1507597
770,1665744773020.929,GGA,46.0678935,11.1507597
772,1665744773107.0264,GGA,46.0678935,11.1507597
774,1665744773207.243,GGA,46.0678935,11.1507597
776,1665744773306.8975,GGA,46.0678935,11.1507597
778,1665744773407.1814,GGA,46.0678935,11.1507597
780,1665744773509.8604,GGA,46.0678935,11.1507597
782,1665744773606.825,GGA,46.0678935,11.1507597
784,1665744773707.0273,GGA,46.0678935,11.1507597
786,1665744773807.4412,GGA,46.0678935,11.1507597
788,1665744773906.638,GGA,46.0678935,11.1507596
790,1665744774019.1262,GGA,46.0678935,11.1507596
792,1665744774107.8438,GGA,46.0678935,11.1507597
794,1665744774207.7642,GGA,46.0678935,11.1507597
796,1665744774307.338,GGA,46.0678935,11.1507597
798,1665744774407.9675,GGA,46.0678935,11.1507597
800,1665744774508.7505,GGA,46.0678935,11.1507597
802,1665744774607.116,GGA,46.0678935,11.1507597
804,1665744774707.631,GGA,46.0678935,11.1507597
806,1665744774807.4683,GGA,46.0678935,11.1507597
808,1665744774907.919,GGA,46.0678935,11.1507597
810,1665744775021.2349,GGA,46.0678935,11.1507597
812,1665744775109.7612,GGA,46.0678935,11.1507596
814,1665744775207.4434,GGA,46.0678935,11.1507597
816,1665744775308.09,GGA,46.0678935,11.1507597
818,1665744775407.0962,GGA,46.0678935,11.1507597
820,1665744775509.2844,GGA,46.0678935,11.1507597
822,1665744775607.265,GGA,46.0678935,11.1507597
824,1665744775707.0872,GGA,46.0678935,11.1507597
826,1665744775807.639,GGA,46.0678935,11.1507597
828,1665744775906.5989,GGA,46.0678935,11.1507597
830,1665744776020.6692,GGA,46.0678935,11.1507597
832,1665744776106.8562,GGA,46.0678935,11.1507597
834,1665744776207.563,GGA,46.0678935,11.1507597
836,1665744776306.8284,GGA,46.0678935,11.1507597
838,1665744776407.8333,GGA,46.0678935,11.1507597
840,1665744776510.284,GGA,46.0678935,11.1507597
842,1665744776607.5518,GGA,46.0678935,11.1507597
844,1665744776707.1682,GGA,46.0678935,11.1507597
846,1665744776807.2212,GGA,46.0678935,11.1507597
848,1665744776907.071,GGA,46.0678935,11.1507597
850,1665744777021.3064,GGA,46.0678935,11.1507597
852,1665744777108.4243,GGA,46.0678935,11.1507597
854,1665744777206.9895,GGA,46.0678935,11.1507597
856,1665744777307.0193,GGA,46.0678935,11.1507597
858,1665744777407.3542,GGA,46.0678935,11.1507597
860,1665744777512.4243,GGA,46.0678935,11.1507597
862,1665744777607.0938,GGA,46.0678935,11.1507597
864,1665744777706.1372,GGA,46.0678935,11.1507597
866,1665744777807.1096,GGA,46.0678935,11.1507597
868,1665744777906.848,GGA,46.0678935,11.1507597
870,1665744778017.111,GGA,46.0678935,11.1507597
872,1665744778108.4175,GGA,46.0678935,11.1507597
874,1665744778207.1658,GGA,46.0678935,11.1507597
876,1665744778307.2124,GGA,46.0678935,11.1507597
878,1665744778407.7097,GGA,46.0678935,11.1507597
880,1665744778510.2925,GGA,46.0678935,11.1507597
882,1665744778607.705,GGA,46.0678935,11.1507597
884,1665744778707.2983,GGA,46.0678935,11.1507597
886,1665744778807.8477,GGA,46.0678935,11.1507597
888,1665744778907.2998,GGA,46.0678935,11.1507597
890,1665744779021.6235,GGA,46.0678935,11.1507597
892,1665744779108.0535,GGA,46.0678935,11.1507597
894,1665744779207.5918,GGA,46.0678935,11.1507597
896,1665744779307.6423,GGA,46.0678935,11.1507597
898,1665744779408.5823,GGA,46.0678935,11.1507597
900,1665744779509.7366,GGA,46.0678935,11.1507597
902,1665744779608.793,GGA,46.0678935,11.1507597
904,1665744779707.6516,GGA,46.0678935,11.1507597
906,1665744779808.7166,GGA,46.0678935,11.1507597
908,1665744779907.961,GGA,46.0678935,11.1507597
910,1665744780020.4624,GGA,46.0678935,11.1507597
912,1665744780108.5203,GGA,46.0678935,11.1507597
914,1665744780208.132,GGA,46.0678935,11.1507597
916,1665744780307.0244,GGA,46.0678935,11.1507597
918,1665744780408.6646,GGA,46.0678935,11.1507597
920,1665744780510.5127,GGA,46.0678935,11.1507597
922,1665744780606.9683,GGA,46.0678935,11.1507597
924,1665744780706.874,GGA,46.0678935,11.1507597
926,1665744780807.317,GGA,46.0678935,11.1507597
928,1665744780907.1584,GGA,46.0678935,11.1507596
930,1665744781018.8967,GGA,46.0678935,11.1507597
932,1665744781108.1108,GGA,46.0678935,11.1507597
934,1665744781207.2341,GGA,46.0678935,11.1507597
936,1665744781307.023,GGA,46.0678935,11.1507597
938,1665744781406.8354,GGA,46.0678935,11.1507597
940,1665744781512.661,GGA,46.0678935,11.1507597
942,1665744781607.5212,GGA,46.0678935,11.1507597
944,1665744781706.8477,GGA,46.0678935,11.1507597
946,1665744781806.826,GGA,46.0678935,11.1507597
948,1665744781906.8616,GGA,46.0678935,11.1507597
950,1665744782020.7156,GGA,46.0678935,11.1507597
952,1665744782106.869,GGA,46.0678935,11.1507597
954,1665744782207.2305,GGA,46.0678935,11.1507597
956,1665744782307.004,GGA,46.0678935,11.1507597
958,1665744782407.6206,GGA,46.0678935,11.1507597
960,1665744782508.0874,GGA,46.0678935,11.1507597
962,1665744782607.1475,GGA,46.0678935,11.1507597
964,1665744782706.917,GGA,46.0678935,11.1507597
966,1665744782806.9846,GGA,46.0678935,11.1507597
968,1665744782906.979,GGA,46.0678935,11.1507597
970,1665744783021.0857,GGA,46.0678935,11.1507597
972,1665744783118.4573,GGA,46.0678935,11.1507597
974,1665744783206.9739,GGA,46.0678935,11.1507597
976,1665744783307.1453,GGA,46.0678935,11.1507597
978,1665744783406.8323,GGA,46.0678935,11.1507597
980,1665744783509.2837,GGA,46.0678935,11.1507597
982,1665744783607.265,GGA,46.0678935,11.1507597
984,1665744783707.2673,GGA,46.0678935,11.1507597
986,1665744783808.4153,GGA,46.0678935,11.1507597
988,1665744783907.8843,GGA,46.0678935,11.1507597
990,1665744784017.996,GGA,46.0678935,11.1507597
992,1665744784107.218,GGA,46.0678935,11.1507597
994,1665744784208.053,GGA,46.0678935,11.1507597
996,1665744784307.7036,GGA,46.0678935,11.1507597
998,1665744784407.313,GGA,46.0678935,11.1507597
1000,1665744784509.0828,GGA,46.0678935,11.1507597
1002,1665744784610.4927,GGA,46.0678935,11.1507597
1004,1665744784707.8706,GGA,46.0678935,11.1507597
1006,1665744784808.0193,GGA,46.0678935,11.1507597
1008,1665744784907.9072,GGA,46.0678935,11.1507597
1010,1665744785021.2527,GGA,46.0678935,11.1507597
1012,1665744785108.589,GGA,46.0678935,11.1507597
1014,1665744785207.4514,GGA,46.0678935,11.1507597
1016,1665744785307.175,GGA,46.0678935,11.1507597
1018,1665744785407.666,GGA,46.0678935,11.1507597
1020,1665744785509.0957,GGA,46.0678935,11.1507597
1022,1665744785607.2742,GGA,46.0678935,11.1507597
1024,1665744785706.7463,GGA,46.0678935,11.1507597
1026,1665744785807.2969,GGA,46.0678935,11.1507597
1028,1665744785907.202,GGA,46.0678935,11.1507597
1030,1665744786021.1384,GGA,46.0678935,11.1507597
1032,1665744786106.8867,GGA,46.0678935,11.1507597
1034,1665744786208.9026,GGA,46.0678935,11.1507597
1036,1665744786306.9143,GGA,46.0678935,11.1507597
1038,1665744786407.3816,GGA,46.0678935,11.1507597
1040,1665744786510.6257,GGA,46.0678935,11.1507597
1042,1665744786607.4268,GGA,46.0678935,11.1507597
1044,1665744786706.899,GGA,46.0678935,11.1507597
1046,1665744786807.2168,GGA,46.0678935,11.1507597
1048,1665744786906.8914,GGA,46.0678935,11.1507597
1050,1665744787022.6526,GGA,46.0678935,11.1507597
1052,1665744787110.862,GGA,46.0678935,11.1507597
1054,1665744787210.1814,GGA,46.0678935,11.1507597
1056,1665744787307.244,GGA,46.0678935,11.1507597
1058,1665744787406.7563,GGA,46.0678935,11.1507597
1060,1665744787509.3013,GGA,46.0678935,11.1507597
1062,1665744787607.2295,GGA,46.0678935,11.1507597
1064,1665744787707.0298,GGA,46.0678935,11.1507597
1066,1665744787807.4001,GGA,46.0678935,11.1507597
1068,1665744787906.955,GGA,46.0678935,11.1507597
1070,1665744788019.2175,GGA,46.0678935,11.1507597
1072,1665744788107.1155,GGA,46.0678935,11.1507597
1074,1665744788207.2812,GGA,46.0678935,11.1507597
1076,1665744788306.9453,GGA,46.0678935,11.1507597
1078,1665744788407.26,GGA,46.0678935,11.1507597
1080,1665744788508.9343,GGA,46.0678935,11.1507597
1082,1665744788607.0898,GGA,46.0678935,11.1507597
1084,1665744788706.8792,GGA,46.0678935,11.1507597
1086,1665744788807.296,GGA,46.0678935,11.1507597
1088,1665744788907.6482,GGA,46.0678935,11.1507597
1090,1665744789026.7793,GGA,46.0678935,11.1507597
1092,1665744789108.0374,GGA,46.0678935,11.1507596
1094,1665744789207.8267,GGA,46.0678935,11.1507597
1096,1665744789307.4612,GGA,46.0678935,11.1507597
1098,1665744789408.049,GGA,46.0678935,11.1507597
1100,1665744789508.8015,GGA,46.0678935,11.1507597
1102,1665744789610.5334,GGA,46.0678935,11.1507597
1104,1665744789707.7954,GGA,46.0678935,11.1507597
1106,1665744789808.583,GGA,46.0678935,11.1507597
1108,1665744789911.2837,GGA,46.0678935,11.1507597
1110,1665744790020.7249,GGA,46.0678935,11.1507597
1112,1665744790109.1838,GGA,46.0678935,11.1507597
1114,1665744790214.1667,GGA,46.0678935,11.1507597
1116,1665744790306.9873,GGA,46.0678935,11.1507597
1118,1665744790407.926,GGA,46.0678935,11.1507597
1120,1665744790512.1157,GGA,46.0678935,11.1507597
1122,1665744790607.8142,GGA,46.0678935,11.1507597
1124,1665744790707.0144,GGA,46.0678935,11.1507597
1126,1665744790807.7065,GGA,46.0678935,11.1507597
1128,1665744790906.959,GGA,46.0678935,11.1507597
1130,1665744791018.9976,GGA,46.0678935,11.1507597
